@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

a-b,4,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.082608,0.26262,16.521524,52.462824,16.02693,875.880806,-859.853877,1.001683,54.74255,-53.740867,13.463512,0.84147,1348.619332,1,8,0.125,1,0.875,7,0,0,0.888889,1,0.941176,0.881917,0.921875,0.863343,0.9375,0.0625,0.9375,0.0625,0.944444,0.9375,0.937255,0.881917,0.898438,0.900422,0.937255,0.9375,0.009,0,0.01,0,10,0,7676,14679,2868,93.75,53.125,?,?,?
a-b,4,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,144,15,15,0,0,100,0,0,1,0.000004,0.000016,0.000823,0.003186,14.958967,0.000089,14.958878,0.997264,0.000006,0.997259,14.958878,0.997259,1497.712955,1,8,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0,0,0,0,7676,14772,2775,100,50,?,?,?
a-b,5,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.000006,0.000018,0.001124,0.003614,16.02693,0.00013,16.0268,1.001683,0.000008,1.001675,16.0268,1.001675,1605.37992,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0,0,0,0,7676,14679,2868,100,50,?,?,?
a-b,5,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0,0.000001,0.00004,0.000158,16.02693,0.000005,16.026925,1.001683,0,1.001683,16.026925,1.001683,1605.392455,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0.001,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,5,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.004215,0.01686,0.843007,3.368105,16.02693,0.100732,15.926197,1.001683,0.006296,0.995387,15.926197,0.995387,1595.302702,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,14679,2868,100,53.125,?,?,?
a-b,5,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.071425,0.25224,14.285055,50.389248,16.02693,11.661625,4.365304,1.001683,0.728852,0.272832,13.802669,0.862667,1382.592188,0.875,7,0,0,1,8,0.125,1,1,0.875,0.933333,0.881917,0.953125,0.965909,0.9375,0.0625,0.9375,0.0625,0.944444,0.9375,0.937255,0.881917,0.953125,0.959269,0.937255,0.9375,0.009,0,0.01,0,10,0,7676,14679,2868,93.75,53.125,?,?,?
a-b,5,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.015989,0.063952,3.197801,12.775555,16.02693,0.426277,15.600653,1.001683,0.026642,0.975041,15.600653,0.975041,1562.69342,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,7676,14679,2868,100,53.125,?,?,?
a-b,5,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,14,2,0,87.5,12.5,0,0.75,0.125405,0.353557,25.080915,70.629164,16.02693,538.373053,-522.346123,1.001683,33.648316,-32.646633,12.010828,0.750677,1203.106179,0.875,7,0.125,1,0.875,7,0.125,1,0.875,0.875,0.875,0.75,0.898438,0.837351,0.875,0.125,0.875,0.125,0.875,0.875,0.875,0.75,0.855469,0.826042,0.875,0.875,0.006,0.001,0.01,0,10,0,7676,14679,2868,87.5,50,?,?,?
a-b,5,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.000001,0.000004,0.000213,0.000853,15.914196,0.000025,15.914172,0.994637,0.000002,0.994636,15.914172,0.994636,1592.783602,1,9,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,5,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.001086,0.003783,0.218132,0.759403,15.914196,0.025234,15.888962,0.994637,0.001577,0.99306,15.888962,0.99306,1590.26048,1,9,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,5,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.000002,0.000007,0.000446,0.001429,15.914196,0.000051,15.914145,0.994637,0.000003,0.994634,15.914145,0.994634,1592.780921,1,9,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,5,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,144,15,15,0,0,100,0,0,1,0.045623,0.134165,9.149577,26.884043,14.958967,1.269446,13.689521,0.997264,0.08463,0.912635,13.689521,0.912635,1370.622316,1,8,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,7676,14772,2775,100,56.666667,?,?,?
a-b,6,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.091206,0.263623,18.320134,52.921707,15.914196,15.597232,0.316964,0.994637,0.974827,0.01981,13.151673,0.82198,1316.296559,0.888889,8,0,0,1,7,0.111111,1,1,0.888889,0.941176,0.881917,0.984127,0.988889,0.9375,0.048611,0.951389,0.0625,0.945313,0.9375,0.937745,0.881917,0.984127,0.985938,0.937255,0.9375,0.01,0,0.01,0,10,0,7676,14679,2868,93.75,56.25,?,?,?
a-b,6,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,13,3,0,81.25,18.75,0,0.6,0.1875,0.433013,37.662342,86.926144,15.914196,1888.243845,-1872.329648,0.994637,118.01524,-117.020603,9.909046,0.619315,991.75544,1,9,0.428571,3,0.571429,4,0,0,0.75,1,0.857143,0.654654,0.738095,0.708586,0.8125,0.241071,0.758929,0.1875,0.859375,0.8125,0.800325,0.654654,0.686012,0.729332,0.792208,0.8125,0.006,0,0.01,0,10,0,7676,14679,2868,81.25,50,?,?,?
a-b,6,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.870968,0.050459,0.201777,10.135388,40.506123,15.914196,2.374455,13.539741,0.994637,0.148403,0.846234,14.221317,0.888832,1423.352832,1,9,0.142857,1,0.857143,6,0,0,0.9,1,0.947368,0.87831,1,1,0.9375,0.080357,0.919643,0.0625,0.94375,0.9375,0.936741,0.87831,1,1,0.935223,0.9375,0.005,0.001,0.01,0,10,0,7676,14679,2868,100,53.125,?,?,?
a-b,6,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.062501,0.25,12.500141,49.941838,16.02693,84.280015,-68.253085,1.001683,5.267501,-4.265818,14.023547,0.876472,1404.717166,0.875,7,0,0,1,8,0.125,1,1,0.875,0.933333,0.881917,0.984375,0.986111,0.9375,0.0625,0.9375,0.0625,0.944444,0.9375,0.937255,0.881917,0.957031,0.931424,0.937255,0.9375,0.008,0,0.01,0,10,0,7676,14679,2868,93.75,50,?,?,?
a-b,6,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0,0.000001,0.000058,0.000231,16.02693,0.000007,16.026923,1.001683,0,1.001683,16.026923,1.001683,1605.392243,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,6,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0,0,0,0,16.02693,0,16.02693,1.001683,0,1.001683,16.02693,1.001683,1605.392912,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,6,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0,0.000001,0.000061,0.000243,16.02693,0.000007,16.026923,1.001683,0,1.001683,16.026923,1.001683,1605.392208,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,6,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.060057,0.240013,12.0115,47.946838,16.02693,4.647027,11.379903,1.001683,0.290439,0.711244,14.081126,0.88007,1410.484769,1,8,0.125,1,0.875,7,0,0,0.888889,1,0.941176,0.881917,1,1,0.9375,0.0625,0.9375,0.0625,0.944444,0.9375,0.937255,0.881917,1,1,0.937255,0.9375,0.009,0,0.01,0,10,0,7676,14679,2868,93.75,50,?,?,?
a-b,6,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0,0,0.000004,0.000014,16.02693,0,16.026929,1.001683,0,1.001683,16.026929,1.001683,1605.392867,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,6,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,144,15,14,1,0,93.333333,6.666667,0,0.864865,0.069023,0.258304,13.842607,51.758902,14.958967,427.269284,-412.310317,0.997264,28.484619,-27.487354,12.904932,0.860329,1292.067773,1,8,0.142857,1,0.857143,6,0,0,0.888889,1,0.941176,0.872872,0.901786,0.848462,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.872872,0.880952,0.883624,0.932127,0.933333,0.008,0,0.01,0,10,0,7676,14772,2775,93.333333,50,?,?,?
a-b,7,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.000001,0.000002,0.00012,0.000309,15.914196,0.000014,15.914182,0.994637,0.000001,0.994636,15.914182,0.994636,1592.78468,1,9,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,7,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0,0,0,0.000001,15.914196,0,15.914196,0.994637,0,0.994637,15.914196,0.994637,1592.786052,1,9,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,7,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.079771,0.259367,16.023208,52.067281,15.914196,49.652857,-33.738661,0.994637,3.103304,-2.108666,13.445898,0.840369,1345.744293,0.888889,8,0,0,1,7,0.111111,1,1,0.888889,0.941176,0.881917,0.984127,0.988889,0.9375,0.048611,0.951389,0.0625,0.945313,0.9375,0.937745,0.881917,0.984127,0.985938,0.937255,0.9375,0.008,0,0.01,0,10,0,7676,14679,2868,93.75,53.125,?,?,?
a-b,7,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0,0.000001,0.000059,0.000234,16.02693,0.000007,16.026923,1.001683,0,1.001683,16.026923,1.001683,1605.392234,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0.001,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,7,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,14,2,0,87.5,12.5,0,0.75,0.124837,0.353091,24.967309,70.536129,16.02693,693.299107,-677.272177,1.001683,43.331194,-42.329511,12.023975,0.751498,1204.423114,0.875,7,0.125,1,0.875,7,0.125,1,0.875,0.875,0.875,0.75,0.929688,0.876736,0.875,0.125,0.875,0.125,0.875,0.875,0.875,0.75,0.902344,0.907118,0.875,0.875,0.007,0.001,0.01,0,10,0,7676,14679,2868,87.5,50,?,?,?
a-b,7,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.002272,0.005743,0.454423,1.147339,16.02693,0.052832,15.974098,1.001683,0.003302,0.998381,15.974098,0.998381,1600.100796,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0,0,0,0,7676,14679,2868,100,50,?,?,?
a-b,7,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,14,2,0,87.5,12.5,0,0.75,0.110803,0.315958,22.160526,63.118145,16.02693,30.08539,-14.05846,1.001683,1.880337,-0.878654,12.391955,0.774497,1241.28306,1,8,0.25,2,0.75,6,0,0,0.8,1,0.888889,0.774597,0.984375,0.986111,0.875,0.125,0.875,0.125,0.9,0.875,0.873016,0.774597,0.984375,0.986111,0.873016,0.875,0.008,0.001,0.01,0,10,0,7676,14679,2868,93.75,53.125,?,?,?
a-b,7,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.062979,0.250007,12.595765,49.943303,16.02693,73.167134,-57.140204,1.001683,4.572946,-3.571263,14.012468,0.875779,1403.607393,1,8,0.125,1,0.875,7,0,0,0.888889,1,0.941176,0.881917,0.929688,0.876736,0.9375,0.0625,0.9375,0.0625,0.944444,0.9375,0.937255,0.881917,0.957031,0.931424,0.937255,0.9375,0.005,0.001,0,0,0,0,7676,14679,2868,93.75,50,?,?,?
a-b,7,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0,0,0,0,16.02693,0,16.02693,1.001683,0,1.001683,16.02693,1.001683,1605.392912,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,7,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,144,15,14,1,0,93.333333,6.666667,0,0.867257,0.072107,0.259057,14.461047,51.909856,14.958967,23.581497,-8.62253,0.997264,1.5721,-0.574835,12.833714,0.855581,1284.937229,0.875,7,0,0,1,7,0.125,1,1,0.875,0.933333,0.875,1,1,0.933333,0.058333,0.941667,0.066667,0.941667,0.933333,0.933333,0.875,1,1,0.933333,0.933333,0.006,0.009,0.01,0,10,0,7676,14772,2775,93.333333,53.333333,?,?,?
a-b,8,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.056059,0.224235,11.211746,44.794817,16.02693,3.278439,12.74849,1.001683,0.204902,0.796781,14.180481,0.88628,1420.436941,1,8,0.125,1,0.875,7,0,0,0.888889,1,0.941176,0.881917,1,1,0.9375,0.0625,0.9375,0.0625,0.944444,0.9375,0.937255,0.881917,1,1,0.937255,0.9375,0.006,0,0.01,0,10,0,7676,14679,2868,100,53.125,?,?,?
a-b,8,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.054876,0.219503,10.975159,43.849556,16.02693,3.035195,12.991735,1.001683,0.1897,0.811983,14.21125,0.888203,1423.519044,1,8,0.125,1,0.875,7,0,0,0.888889,1,0.941176,0.881917,1,1,0.9375,0.0625,0.9375,0.0625,0.944444,0.9375,0.937255,0.881917,1,1,0.937255,0.9375,0.009,0,0.01,0,10,0,7676,14679,2868,100,53.125,?,?,?
a-b,8,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.062563,0.25,12.512678,49.941847,16.02693,124.077536,-108.050607,1.001683,7.754846,-6.753163,14.0221,0.876381,1404.572198,1,8,0.125,1,0.875,7,0,0,0.888889,1,0.941176,0.881917,0.929688,0.876736,0.9375,0.0625,0.9375,0.0625,0.944444,0.9375,0.937255,0.881917,0.949219,0.925868,0.937255,0.9375,0.008,0,0.01,0,10,0,7676,14679,2868,93.75,50,?,?,?
a-b,8,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.018241,0.072963,3.648163,14.575677,16.02693,0.497879,15.52905,1.001683,0.031117,0.970566,15.52905,0.970566,1555.521108,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,7676,14679,2868,100,53.125,?,?,?
a-b,8,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.063822,0.250056,12.76435,49.952961,16.02693,20.557189,-4.530259,1.001683,1.284824,-0.283141,13.992726,0.874545,1401.629895,1,8,0.125,1,0.875,7,0,0,0.888889,1,0.941176,0.881917,0.984375,0.986111,0.9375,0.0625,0.9375,0.0625,0.944444,0.9375,0.937255,0.881917,0.984375,0.986111,0.937255,0.9375,0.008,0,0.01,0,10,0,7676,14679,2868,93.75,50,?,?,?
a-b,8,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.062656,0.250001,12.531222,49.94199,16.02693,23.819465,-7.792535,1.001683,1.488717,-0.487033,14.019955,0.876247,1404.357389,0.875,7,0,0,1,8,0.125,1,1,0.875,0.933333,0.881917,0.984375,0.986111,0.9375,0.0625,0.9375,0.0625,0.944444,0.9375,0.937255,0.881917,0.984375,0.986111,0.937255,0.9375,0.006,0.001,0.01,0,10,0,7676,14679,2868,93.75,50,?,?,?
a-b,8,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.000001,0.000003,0.000167,0.000666,15.914196,0.000019,15.914177,0.994637,0.000001,0.994636,15.914177,0.994636,1592.784135,1,9,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0.001,0.01,0,10,0,7676,14679,2868,100,50,?,?,?
a-b,8,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.066797,0.250487,13.417297,50.284614,15.914196,72.248485,-56.334289,0.994637,4.51553,-3.520893,13.810349,0.863147,1382.220727,0.888889,8,0,0,1,7,0.111111,1,1,0.888889,0.941176,0.881917,0.968254,0.979798,0.9375,0.048611,0.951389,0.0625,0.945313,0.9375,0.937745,0.881917,0.950893,0.919812,0.937255,0.9375,0.007,0.001,0.01,0,10,0,7676,14679,2868,93.75,53.125,?,?,?
a-b,8,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.014107,0.047079,2.833629,9.450961,15.914196,0.354707,15.559489,0.994637,0.022169,0.972468,15.559489,0.972468,1557.284877,1,9,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0.01,0,10,0,7676,14679,2868,100,53.125,?,?,?
a-b,8,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,144,15,15,0,0,100,0,0,1,0,0,0,0,14.958967,0,14.958967,0.997264,0,0.997264,14.958967,0.997264,1497.72185,1,8,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,7676,14772,2775,100,50,?,?,?
a-b,9,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.023094,0.092378,4.638885,18.544595,15.914196,0.665457,15.248739,0.994637,0.041591,0.953046,15.248739,0.953046,1526.183191,1,9,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0.01,0,10,0,7676,14679,2868,100,53.125,?,?,?
a-b,9,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.870968,0.050348,0.20094,10.113236,40.33815,15.914196,2.351911,13.562286,0.994637,0.146994,0.847643,14.225028,0.889064,1423.724195,1,9,0.142857,1,0.857143,6,0,0,0.9,1,0.947368,0.87831,1,1,0.9375,0.080357,0.919643,0.0625,0.94375,0.9375,0.936741,0.87831,1,1,0.935223,0.9375,0.005,0,0.01,0,10,0,7676,14679,2868,100,53.125,?,?,?
a-b,9,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0,0,0.000001,0.000004,15.914196,0,15.914196,0.994637,0,0.994637,15.914196,0.994637,1592.786043,1,9,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0,0,0,0,7676,14679,2868,100,50,?,?,?
a-b,9,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.015025,0.059307,3.005017,11.847615,16.02693,0.395252,15.631677,1.001683,0.024703,0.97698,15.631677,0.97698,1565.801102,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0,0,0,0,7676,14679,2868,100,53.125,?,?,?
a-b,9,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,14,2,0,87.5,12.5,0,0.75,0.140771,0.35809,28.154219,71.534728,16.02693,655.427922,-639.400993,1.001683,40.964245,-39.962562,11.612204,0.725763,1163.176617,0.875,7,0.125,1,0.875,7,0.125,1,0.875,0.875,0.875,0.75,0.898438,0.837351,0.875,0.125,0.875,0.125,0.875,0.875,0.875,0.75,0.855469,0.826042,0.875,0.875,0.008,0,0.01,0,10,0,7676,14679,2868,87.5,53.125,?,?,?
a-b,9,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,15,1,0,93.75,6.25,0,0.875,0.06228,0.248421,12.456024,49.626377,16.02693,7.309791,8.717138,1.001683,0.456862,0.544821,14.028662,0.876791,1405.22954,0.875,7,0,0,1,8,0.125,1,1,0.875,0.933333,0.881917,1,1,0.9375,0.0625,0.9375,0.0625,0.944444,0.9375,0.937255,0.881917,1,1,0.937255,0.9375,0.008,0,0.01,0,10,0,7676,14679,2868,93.75,50,?,?,?
a-b,9,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0,0.000001,0.000067,0.000267,16.02693,0.000008,16.026922,1.001683,0,1.001683,16.026922,1.001683,1605.392139,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0,0,0,0,7676,14679,2868,100,50,?,?,?
a-b,9,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.000005,0.000013,0.000953,0.00258,16.02693,0.00011,16.02682,1.001683,0.000007,1.001676,16.02682,1.001676,1605.38189,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0,0,0,0,7676,14679,2868,100,50,?,?,?
a-b,9,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,143,16,16,0,0,100,0,0,1,0.012978,0.050432,2.595678,10.074684,16.02693,0.333591,15.693339,1.001683,0.020849,0.980834,15.693339,0.980834,1571.977599,1,8,0,0,1,8,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0,0,0,0,7676,14679,2868,100,53.125,?,?,?
a-b,9,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20180502.0003,144,15,15,0,0,100,0,0,1,0,0.000001,0.000062,0.000221,14.958967,0.000007,14.958961,0.997264,0,0.997264,14.958961,0.997264,1497.721184,1,8,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0,0,0,0,7676,14772,2775,100,50,?,?,?
